36800,15800
11300,1600
10100,1700
18100,1700
11000,1700
11400,1800
13900,1900
14200,1800
15200,2000
30300,2200
18800,2100
19700,2100
26200,2300
23200,5000
25400,2500
27300,2500
31500,2600
36900,2900
35400,3000
40000,2600
43400,2700
46200,2800
51600,2800
51700,2900
63200,2900
52000,4600
57900,3000
62900,3000
63100,3200
69400,3200
77000,3300
77700,3100
82600,3400
86700,3600
87200,3400
104400,3800
111200,4200
119000,4100
127500,4400
131200,4200
131400,4200
135100,4300
135200,4500
144900,4600
145200,4500
228900,9800
172100,5100
249200,9000
117900,4000
126200,3100
146700,3400
130300,3100
132600,3200
133200,3300
133400,3200
138700,3400
139900,3400
145000,3400
144500,3500
147900,3400
154600,3500
291300,159300
409300,6300
291900,4300
174900,3700
187500,3800
332400,9900
816600,15300
443400,6000
273500,7100
458300,4000
215600,4500
219200,4100
222100,4100
234200,4200
243400,4200
252100,4200
262500,4200
274400,4400
289200,4800
285300,4500
287300,5200
364000,5000
305300,4600
315100,4700
324600,4800
317800,4900
328800,4900
333500,4900
334300,6300
800400,26200
144300,2600
150800,2700
150700,2600
165500,2200
144100,2400
148600,2500
153900,2300
185100,2500
161300,2500
153400,2200
167600,2300
168100,2200
171300,2500
198500,2600
175600,2600
181700,2600
180300,2500
191000,2600
213100,2600
190100,2400
195000,2600
197200,2800
223400,2600
202000,2800
202000,2800
205700,2700
221600,11600
213700,2700
212700,2800
220400,3000
219300,2700
251200,3300
242400,3000
244300,3100
242700,3200
266700,6300
171100,2000
137600,1800
138300,1700
142500,1700
189400,2000
147500,1800
148900,1800
150500,1800
152800,1900
155600,1800
224600,3600
205200,2100
161200,1900
161600,2000
163100,1900
168500,2000
168000,2000
171400,1800
171400,1800
173400,1900
175600,1900
174500,1800
177400,1900
181000,1900
182900,2000
186200,2000
189200,1900
189900,1900
193800,2000
198800,2000
450800,3100
1049200,6000
349200,3800
404200,4000
388000,3600
362700,3700
423900,4000
409600,4200
418600,3800
382800,3600
391700,3800
388800,3600
391900,3900
421500,2500
231600,2400
232000,2300
235500,2200
244400,2200
240100,2200
244700,2300
247100,2200
246000,2200
247800,2300
249100,2300
252600,2300
252700,2200
257400,2300
259800,2400
260900,2300
265100,2300
270900,2400
340700,3700
418800,4200
438200,4400
456300,2900
354200,21700
2317500,1400
2221700,1000
2710200,900
2336100,17300
2987900,10400
2048400,10600
1397600,10300
1414100,10600
1422600,10200
1441700,10400
1509300,19000
2294500,14500
2090300,1000
2877300,17800
2838800,18000
2668000,19100
2329200,11500
1620000,11000
1566500,10900
1645600,11100
2333400,18800
2679500,11200
1594500,11300
2237500,13200
155200,900
157100,800
158700,1000
158000,900
184900,1000
162900,900
164600,900
166500,1000
167000,900
184800,1100
236100,2100
325400,1800
326900,1800
339200,1700
330200,1700
332900,1700
341200,1800
364600,1800
361700,1800
346000,1700
331100,1800
344500,1800
347500,1900
347900,1600
352800,1700
359100,1700
361800,1700
364200,1600
367000,1700
367900,1800
375000,1700
390900,1700
375700,1800
387300,1800
390700,1700
388300,1600
363400,1400
215700,1200
222700,1100
215400,1200
223600,1100
225400,2600
220000,1000
223600,1000
222900,1000
225900,1000
228100,900
228400,900
230800,1000
231100,1000
234900,1000
236100,1000
240700,1000
242000,1000
243100,900
244200,1000
246400,1000
246200,1000
248600,900
250700,900
252400,900
255000,1000
257600,900
259800,1000
261400,900
264400,1000
266900,1000
275400,1000
268200,1000
268000,900
305200,1000
273000,1000
274000,1100
278300,1000
386800,1000
282400,1000
286100,1000
295000,1000
285400,1100
286100,1000
287700,1000
288000,1100
290000,1000
295800,1100
294900,1100
296400,1000
299400,1000
300000,1100
300100,1000
412100,2000
574600,1900
580000,1800
575600,2000
581100,1900
604400,2000
589600,2100
627000,1900
608900,1900
601800,2000
617200,2100
615000,2500
625300,1900
623800,2100
621100,2100
646900,2200
644900,2100
644700,2000
634100,2100
650500,2000
649300,2200
654900,2000
669700,2100
659700,2100
669200,2200
668100,2200
674600,1900
680800,2100
677200,2100
420700,1300
361200,1100
367900,1200
363200,1300
362700,1200
367100,1200
374400,1400
365800,1300
370700,1300
368100,1200
412900,1300
373500,1200
378200,1500
390000,1300
383600,1400
516800,1500
390000,1500
398300,9800
396800,1200
400000,1200
402700,1300
405700,1300
413000,1200
410400,1300
415300,1200
415600,1300
419400,1300
423200,1200
423500,1600
426300,1300
431400,1200
569100,1300
722200,1300
676400,1300
722200,1300
860600,2500
829900,2000
766400,2000
770200,2100
769800,2300
772500,2200
840700,2300
896900,2100
835000,2400
868700,2300
787800,2100
799300,2100
839000,2200
814900,2100
817100,2100
820300,2100
839200,2200
822200,2100
922100,2400
855100,2200
929200,2400
862000,2300
820300,2300
818600,2300
896300,1400
453500,1300
461400,1400
458900,1400
464700,1300
466500,1300
471600,1300
471900,1300
534200,1500
522900,1600
571000,1400
495000,1400
551500,1500
534500,1500
505300,1300
490700,1400
490300,1400
497100,1400
496800,1700
502600,1400
509900,3200
508100,1400
508400,1400
515500,1400
517100,1300
523200,1300
538800,1600
586500,1400
580100,1400
530600,1500
691500,1700
593400,1500
581200,1400
557300,1400
552300,1400
546600,1500
546200,1600
548500,1500
585900,1500
553700,1600
558600,1500
556800,1600
561800,1500
560000,1400
635900,1700
623600,1600
569200,1500
629300,1600
631300,1600
600300,1700
580000,1500
580600,1500
584900,1600
587500,1600
588800,1500
592600,1600
595400,1600
600900,1600
604500,1500
605400,1500
668300,1600
693500,1500
614100,1500
688700,1800
719100,1900
633100,1600
626100,1600
624200,1600
624900,1500
626800,1600
629500,1500
626500,1600
629900,1700
657800,1700
637100,1700
690000,1800
705400,1700
652600,1700
716400,1700
714100,1800
664500,1800
676500,1600
655900,1700
655400,1600
661100,1600
662000,1600
659000,1700
663000,1700
706500,1700
685000,1800
748800,1800
715700,1700
734700,1800
755700,1900
709500,1800
689400,1700
694400,1700
693100,1700
700400,1600
703700,1600
706500,1600
708400,1700
717800,1800
758400,1800
803600,1800
732800,1700
832400,1800
794200,1700
736300,1600
735200,1700
824200,1600
745600,1700
749100,1700
750800,1700
752300,1700
757500,1800
823600,1800
823000,1700
792700,1900
839900,1800
798900,1800
773700,1800
807600,1700
775300,6800
772700,1900
775200,1800
783700,1800
789400,1800
829900,2000
903600,1700
796500,1800
912000,1900
844100,1800
809500,1800
810300,1800
814200,1800
818700,1700
818000,1800
826000,1800
828700,1700
893500,2000
904600,1800
890300,2000
952300,2000
841500,1700
845900,1800
845800,1700
853400,1800
903300,1800
858200,1800
862500,1900
914500,2000
944300,1900
916000,2000
961100,2000
876700,1800
882700,1800
881400,1800
890200,1800
892900,1800
894600,1900
899100,1800
967700,2000
970200,3000
976800,2100
982400,1900
911600,1900
916800,1800
940700,1900
920400,2000
922100,1900
927100,1900
959000,2000
1090700,3100
1290200,2100
1082000,2300
1050200,2100
1042100,2000
1075800,2100
1086500,2000
1115000,3700
1692100,2100
998500,2100
1078800,2100
1002500,1900
966600,2000
969900,1900
971300,1900
973300,2000
977200,1900
981900,2000
1428700,8800
1251000,2200
1102800,2100
1095400,2000
1230000,2400
1038200,1900
1006900,2000
1006000,2000
1060800,2300
1092300,2000
1086900,2300
1079600,2000
1019000,2000
1023100,2000
1056000,2800
1150400,7500
1064800,2000
1325200,3400
2171400,4500
2231100,3700
1155100,2400
1098700,2000
1052300,2100
1053100,2000
1131200,2200
1123000,2000
1182800,2200
1168100,2100
1072800,2200
1206000,2400
1137600,2100
1086700,2100
1092900,2200
1222900,2200
1153300,2300
1215400,2300
1106800,2000
1112700,2100
1117900,2200
1121700,2100
1125900,2000
1179900,2400
1212900,2200
1361100,2400
1262400,2400
1256900,2500
1257200,2400
1261200,2400
1260300,2500
1276000,2400
1277600,2400
1340100,2500
1271200,2400
1279000,2300
1300000,2500
1288200,2500
1291800,2400
1322500,2500
1360300,2600
1309000,2400
1305100,2500
1399000,2700
1313900,2500
1314200,2500
1325900,2700
1334400,2500
1496700,2500
1327900,2300
1259800,2300
1239000,2300
1242300,2400
1329600,2500
1297500,2600
1318100,2200
1252100,2500
1274100,2300
1251400,2400
1257400,2400
1283700,2400
1301700,2500
1339100,2400
1374800,2700
1292500,2300
1284300,2300
1312300,2400
1292900,2200
1296700,2300
1442400,2300
1481000,2600
1366900,2400
1310900,2500
1326700,2500
1343500,2500
1325000,2500
1404700,2700
1398500,2600
1412800,2400
1362900,2400
1346900,2500
1344700,2500
1374100,2500
1413900,3000
1433300,2800
1531800,2500
1397100,2300
1379500,2300
1381300,2500
1407500,2400
1453600,2800
1497800,2800
1457200,2500
1420500,2600
1407300,2300
1474900,2600
1417700,2400
1524700,2300
1576700,2700
1487300,2600
1438300,2500
1905500,6200
1573300,4100
2531600,3100
2192100,2900
1687500,2800
2151100,63000
1600700,2700
1635300,2800
2286900,5000
2846600,3100
1800000,2900
1716400,2800
1656400,2700
1778100,7400
2022100,2800
1627800,2700
1626500,2700
1640800,2700
1670700,2700
1649700,2900
1668200,17000
1655900,2700
1664900,2700
2068700,9700
1695900,2700
1691300,2700
1688600,2700
1693200,2700
1695800,2800
1705800,2600
1697300,2700
1556600,2700
1559600,2500
1603600,2500
1567800,2700
1693800,2600
1694200,2800
1584100,2700
1676600,3200
1743900,2900
1746900,2900
1767200,3100
1841800,2900
1769300,2700
1770700,2800
2169900,2900
1833000,2700
2005800,2800
1887900,8300
1806000,18800
1797400,2900
1975200,8500
1892600,2900
1844900,2800
1819500,2900
1845100,3000
1847200,3000
1862200,3000
1849700,3000
1847000,2900
1889000,8700
1870100,3100
1877100,3000
1892500,2900
1938000,3000
1875200,3000
1879600,3000
1901400,3000
1909200,3600
1900000,3100
1898200,3000
1903000,2900
1915800,3100
2199800,3300
1774100,2900
1778200,2700
1795800,2800
1909800,4900
1839100,3100
1868300,2800
1818600,2700
1795600,2800
1825200,2700
1918000,2700
2085800,2800
1847800,2700
1883300,3300
1860600,2700
1994500,6600
2345400,3100
2149300,3300
2069700,3800
2086100,3200
2148300,3200
2070300,6200
1895300,2900
1890100,2700
1975200,3000
2038600,3200
1944800,3000
2114600,3300
2053600,3100
2166700,4600
2101700,2900
2112900,5200
2068500,3200
2068100,3200
2090400,3500
2089900,3300
2074700,3400
2164500,3900
2247600,5600
2966100,3600
2093100,3500
2151900,3400
2104900,3400
2144700,3600
2094100,3100
1960300,3000
2021000,2900
2064200,3200
1987100,3100
2089500,3400
2001000,3100
1993500,3100
2047300,3300
2169400,3500
2286300,3100
2180100,3300
2183000,3200
2211400,14100
2207900,3300
2253400,3400
2227900,3300
2219300,3200
2243900,3400
2233500,3300
2225700,3300
2230500,3500
2255000,3700
2334400,3400
2248600,3400
2253200,3600
2309300,3400
2693900,3500
2278800,3500
2407000,3400
3342600,5500
2541100,3300
2392300,3400
2308900,3200
2443300,3500
2295700,3000
2208800,3100
2339800,3300
2224800,3300
2305000,3300
2150800,3000
2143700,3000
2143000,3000
2364200,5600
3470800,5600
4463700,5800
4603900,10400
3420800,3700
2437900,6600
2451700,6000
2298200,3200
2198200,3200
2226200,3600
2369600,3700
2288000,3400
2348400,8300
2234700,3300
2349700,3300
2419300,3200
2231700,3200
2234800,3200
2592200,3600
2661900,3600
2476700,3500
2492300,3300
2504200,3400
2567900,3400
2502000,3400
2500400,3600
2526100,3500
2636100,3500
2510900,3600
2509300,3500
2626500,3800
2540400,3300
2627800,3500
2566600,3400
2588800,3500
2750500,3600
3583400,6200
4748700,14700
4340000,3300
2612000,3500
2642700,3600
2661300,3500
2590200,3600
2981500,3900
2825600,3700
2603000,3700
4123400,5600
3837600,3800
2708600,3600
2643700,3700
2688900,3800
2746900,3500
2650300,3500
2669900,3600
2759900,3700
2714300,3600
2670800,3600
2685500,3700
2688600,3700
2676000,3900
2677400,3900
2594600,3600
2519100,3400
2558000,3500
2606100,3400
2638800,3500
2539700,3400
2545600,4700
2598100,3500
2785600,4000
2739400,3800
3255600,5800
6100400,6300
4117200,3800
2763000,3800
2586900,3600
2563100,12000
2853300,4000
2859400,3700
3206400,4100
2812000,3800
3475700,5900
4318100,3600
3111500,6300
3625000,3700
2642100,3600
2698900,3800
3188600,7800
2897600,3900
2803000,4000
2878200,3900
2759700,3600
2653500,3500
3136500,4000
3096700,3500
2671400,3500
2867400,3900
3048700,3700
3255300,4200
3141400,4000
5476400,5700
3607700,4000
2772200,3400
3277000,4000
2941600,3800
2964100,3700
2977400,4100
2969500,3800
3096900,10200
3006700,3900
2983600,3900
2975800,4000
3018200,4200
3006800,3900
3037000,4000
3028800,4000
3046000,3900
3024500,3900
3040000,4000
3073300,3900
3359400,3900
3051300,4000
3305500,4200
3196900,4300
3450800,4300
3346700,4400
3350000,3900
2835300,4000
2931700,4100
2966000,3800
3122900,4300
3123300,4000
3124100,4200
3108900,4100
3477300,4000
3453100,3900
2843500,3900
2975700,4000
3063100,3900
2902400,3900
3013600,4200
3273400,4300
3190300,4000
3346100,4400
4514100,6400
4341900,4400
3314800,4200
3627700,4200
3211700,4000
3371200,10300
3455900,3900
2935100,3800
3072800,4100
3213100,4100
2937400,3900
3344600,3800
3082700,4000
2947100,3900
3108000,3900
3871100,4400
3215000,4000
3102900,3800
3264900,4600
2992300,4100
3119300,4000
3154000,4200
3003100,4000
3096800,4500
4094700,4700
3245500,3900
3183300,4000
3212100,4000
3082600,4000
3146500,4500
3428000,6600
3357300,3900
3205600,4100
3311400,3900
3088400,3900
3193700,4200
3317100,4200
3124700,3900
3650800,4400
3675800,4400
3451800,3900
3473400,4200
3642700,4300
3465600,4200
3630600,4400
3645200,4300
3548700,4500
3657000,4500
3512500,4400
3497600,4200
3890500,4400
3559700,4000
3347100,4300
3388900,4100
3259700,4000
3527900,4100
3755300,5000
5593400,7300
4674100,6600
5367300,4500
3696800,4400
3679700,4500
3624400,12700
4349600,4700
3627400,4400
3827600,4500
3734200,4700
3969000,4500
3653800,4500
3637300,4500
3722900,4500
3752900,4600
3679200,4700
3526400,4300
3328700,4200
3891100,4800
9193800,7700
5950800,7600
4460400,7000
5785600,4600
4904200,4700
5929900,4400
3627300,4200
3725000,4500
5822900,7800
5205500,4100
3473000,4300
3763500,4200
3477600,4000
3876300,4100
3598000,4000
3552900,4400
4261400,4300
3820700,4300
3591900,3900
3759500,4400
3816600,4400
3914700,4800
3845900,4500
3896100,4500
4065700,4300
3511600,4200
3844700,4200
3685200,4100
3788800,4500
3786200,4800
3957900,5300
4035300,4400
4241600,4400
3609800,4200
4152600,18000
3829800,4400
4029200,4400
4017700,4100
3702600,3900
3928500,4500
3678200,4200
3737100,4400
3916600,4400
4077300,4300
3762900,4100
3852100,4300
3720700,4500
3894900,4100
3701200,4000
3809300,4100
3833400,4300
3700700,4200
3970100,4700
4062600,4700
4082600,4700
3980000,4400
3782500,4300
4083900,4400
3795900,4300
3874200,4200
3923600,4700
3798500,4400
4080200,4700
3944000,4500
3919000,4300
3949400,4000
3773100,4400
3953800,4900
3954100,4400
3914900,4300
3965300,4500
3805200,4600
3994000,4600
4080900,4800
3988700,4600
4399400,4300
4080000,4300
4181000,4800
3985700,4400
4039500,4700
4123100,4200
3971600,4600
4154100,4200
3971900,4400
4061000,4500
4111300,4600
3919000,4500
4218700,4600
3936500,4500
4071900,4500
4118500,4300
4066300,5000
4223100,4600
3985700,4400
4276100,4800
4110800,4400
4285300,7800
4108300,4400
4072300,4300
4325300,4300
4066100,8500
4242400,5000
4231500,4400
4426600,4900
4268700,4700
4079000,4700
4502600,4500
4094500,4600
4339900,4900
4248300,6100
4258700,4900
4285300,4600
4132700,4700
4429000,4600
4139400,4600
4368700,4700
4225900,4500
4683000,4600
4338700,4600
4235100,4900
4757800,5300
4604700,5200
4715000,5200
4624300,5100
4724100,4700
4264000,5000
4544200,5400
4865800,5200
4425100,5500
4370700,5000
4423200,5200
4745400,5100
4439100,5000
4553600,4800
4467900,4900
4564300,5000
4272300,5200
4751400,5300
4719000,5200
4506700,5200
4384300,4600
4561800,5000
4712900,4900
4487100,4800
4768300,4800
4924900,5300
4575900,4900
4344100,4900
4828000,4900
4690100,4900
4744900,4800
4470000,4900
4721800,4900
4488800,4800
4770400,5300
4719500,4900
4558200,4900
4584900,4900
4546500,5100
4626900,4900
4467000,5400
4778700,5100
4750500,5300
4669400,5000
4591400,5400
4921200,4700
4566500,4900
4832900,4700
4625300,4900
4815400,5500
4519300,4900
4853400,5500
4608900,4900
4641700,5100
4770400,5200
4699200,5100
4752500,5100
4626400,5600
5193900,5600
5023400,6000
4917200,5200
4664700,5400
5024200,5700
5019200,5700
5175100,5300
5051700,5600
5172900,5500
5145900,5400
4985800,4900
4744900,5000
4890300,5000
4776700,4700
4964200,4900
4853800,5200
8299100,5000
5106800,4800
4863200,4900
4992200,4800
4711100,5000
5005400,5100
4700700,4900
4988700,4900
4797100,5300
5310900,5100
4719500,8700
5239200,5600
5207700,5700
5333000,5500
5213100,5700
5152400,5200
4783900,5800
4986600,5200
4862800,5600
5566200,5400
4976800,5000
5109500,5000
5025200,5300
5135900,4700
5026700,5100
4995500,5000
8369000,5400
5170800,5300
5365000,5600
5322700,5500
5418600,5500
5349900,5400
5505500,5500
5616800,5600
5376900,5300
5498400,5400
5390400,5300
5645200,5500
5377900,5300
5236300,4900
5093800,5500
5283400,5600
5127700,5100
5224800,5200
5219800,4900
5115200,4800
5103800,5600
5376000,5200
5238300,4900
5237400,15200
5358100,4800
5114900,6500
5454400,7400
5175100,5200
5362700,5100
5144900,5100
5714700,5000
5227800,5700
5359800,5100
5408100,12100
5359700,5300
5461900,5800
5445500,5300
5429800,5300
5287800,5200
5481600,5100
5217800,5100
5519400,6700
5579900,5700
5691600,6100
5679200,6000
5787100,5400
5500900,6100
5751400,6000
5778000,5500
5364300,5600
5688900,6200
5732500,5900
5755000,6100
5845900,7300
5805200,6000
5882100,5800
5790300,5900
5995700,5900
5926500,5700
5799400,5800
5807000,5500
5820100,5600
5797300,5100
5422400,5100
5583000,5500
5573500,5900
5367800,5300
5656500,5200
5523100,5600
5606000,5300
5732300,5500
5570200,5600
5600300,15300
5510000,5500
5656700,5400
5447200,6000
5728300,5700
5600000,5700
5756000,6000
5852800,5500
5691000,5300
5847900,5700
5589200,6100
5835200,5700
5599600,5700
5723200,6500
5910700,5800
5604600,5700
5826500,7100
5938600,9600
5683600,5900
5646300,5800
5834000,5800
5821600,5900
5617700,6000
6044000,6000
5821100,5800
6429100,6100
6331100,7200
5597200,6200
5844000,5900
5679600,6100
5998000,6000
5828600,6400
5626200,6000
5962800,6000
5737700,6100
5987000,5900
6039200,6300
5703600,6000
5967200,6400
5735300,9800
5818500,6100
5747200,5900
5968700,5900
5940100,5900
5803500,6300
6072400,5600
5866900,5600
6616200,6000
6007100,5800
5961400,5800
5874300,5800
5854500,6500
5914600,5800
6245800,5800
5937200,9000
6085300,5700
5978400,6400
5865600,6000
6104000,6200
5920000,5800
6165900,6000
6192600,6000
6609800,6000
6050100,5700
6547000,6100
6031000,6000
6390300,5400
6127500,5600
6184500,5400
6293900,12100
6275100,6000
6174800,5500
6168200,6100
6026600,5400
6507700,5500
6225300,10000
6156700,17500
7280300,9800
8297400,6500
6764400,6800
6404700,5500
6263700,6900
6615500,6200
6726000,6400
6698900,6500
6612400,6500
6471500,5900
6313500,6600
6658600,6400
